LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752703234.918536,513602.000,16777,3,PG,1,100,2054
1752703234.958536,513642.000,16794,2,PG,1,100,2047
1752703234.998536,513682.000,16794,2,PG,1,100,2045
1752703235.038536,513722.000,16808,3,PG,1,100,2052
1752703235.078537,513762.000,16808,3,PG,1,100,2047
1752703235.118537,513802.000,16808,3,PG,1,100,2045
1752703235.158537,513842.000,16830,2,PG,1,100,2042
1752703235.198537,513882.000,16830,2,PG,1,100,2057
1752703235.238537,513922.000,16851,3,PG,1,100,2052
1752703235.278537,513962.000,16851,3,PG,1,100,2041
1752703235.318537,514002.000,16851,3,PG,1,100,2044
1752703235.358537,514042.000,16868,2,PG,1,100,2049
1752703235.398537,514082.000,16868,2,PG,1,100,2028
1752703235.438537,514122.000,16885,3,PG,1,100,2035
